Working_Year,Designation,Experience,Employment_Status,Employee_Location,Company_Size,Remote_Working_Ratio,Salary_USD
2023.0,Data Scientist,SE,FT,US,M,0,122000.0
2023.0,Data Engineer,SE,FT,US,M,100,120000.0
2023.0,Data Scientist,SE,FT,US,M,100,120000.0
2023.0,Data Scientist,SE,FT,US,M,0,122000.0
2023.0,Data Engineer,SE,FT,US,M,0,122000.0
2023.0,Data Analyst,SE,FT,US,M,100,125600.0
2023.0,Business Intelligence Analyst,MI,FT,US,M,100,125009.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,125000.0
2023.0,Data Engineer,MI,FT,GB,M,0,120000.0
2023.0,Data Engineer,MI,FT,US,M,100,125000.0
2023.0,Data Analyst,SE,FT,US,M,100,125000.0
2023.0,Data Scientist,SE,FT,US,M,0,125000.0
2023.0,Data Engineer,SE,FT,US,M,0,120000.0
2023.0,Data Integration Engineer,SE,FT,US,M,0,125000.0
2023.0,Data Scientist,SE,FT,US,M,0,120000.0
2023.0,Analytics Engineer,SE,FT,US,M,100,120000.0
2023.0,Data Engineer,SE,FT,US,M,0,120000.0
2023.0,Data Engineer,MI,FT,US,M,0,130000.0
2023.0,Data Engineer,SE,FT,US,M,0,130000.0
2023.0,Applied Machine Learning Engineer,MI,FT,US,M,0,130000.0
2023.0,Data Analyst,SE,FT,US,M,100,130000.0
2023.0,Data Engineer,SE,FT,US,M,100,130000.0
2023.0,Data Engineer,SE,FT,US,M,100,130000.0
2023.0,Data Analyst,MI,FT,CA,M,100,130000.0
2023.0,Analytics Engineer,SE,FT,US,M,100,130000.0
2023.0,Data Science Practitioner,SE,FT,US,M,0,122600.0
2023.0,Data Engineer,SE,FT,US,M,100,130000.0
2023.0,Financial Data Analyst,MI,FT,US,L,100,130000.0
2023.0,Data Engineer,MI,FT,US,M,0,130000.0
2023.0,Analytics Engineer,SE,FT,US,M,0,130000.0
2023.0,Data Analyst,MI,FT,US,M,0,130000.0
2023.0,Data Science Practitioner,SE,FT,US,M,0,122600.0
2023.0,Data Scientist,SE,FT,US,M,0,122700.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,122700.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,122700.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,122700.0
2023.0,Data Analyst,SE,FT,US,M,0,122720.0
2023.0,Data Analyst,SE,FT,US,M,0,122720.0
2023.0,Data Analyst,SE,FT,US,M,100,122500.0
2023.0,Data Analyst,MI,FT,US,M,0,130000.0
2023.0,Data Engineer,SE,FT,US,M,100,122445.0
2023.0,Data Engineer,SE,FT,US,M,100,122400.0
2023.0,Data Analyst,SE,FT,US,M,100,120000.0
2023.0,Data Analyst,SE,FT,US,M,0,120000.0
2023.0,Data Scientist,MI,FT,US,M,0,130000.0
2023.0,Data Engineer,MI,FT,US,M,0,125000.0
2023.0,Data Analyst,SE,FT,US,M,100,130000.0
2023.0,Data Analytics Manager,SE,FT,US,M,100,120000.0
2023.0,Data Engineer,SE,FT,US,M,0,120000.0
2023.0,Data Manager,MI,FT,US,M,0,120000.0
2023.0,Research Engineer,EN,FT,US,M,0,120000.0
2023.0,Data Engineer,SE,FT,US,M,0,120000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,100,130000.0
2023.0,Data Scientist,SE,FT,US,M,100,130000.0
2023.0,Data Engineer,MI,FT,US,M,0,130000.0
2023.0,Data Engineer,SE,FT,US,M,0,130000.0
2023.0,Data Analyst,SE,FT,US,M,0,122000.0
2023.0,Data Engineer,SE,FT,US,M,100,130000.0
2023.0,Data Analyst,SE,FT,US,M,100,130000.0
2023.0,Big Data Engineer,EN,FT,SE,S,100,130000.0
2023.0,Data Science Consultant,SE,FT,US,M,0,122000.0
2023.0,Data Analyst,SE,FT,US,M,0,122000.0
2023.0,Data Scientist,MI,FT,US,M,0,122200.0
2023.0,Data Engineer,SE,FT,US,M,0,130000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,MI,FT,US,M,0,126900.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,126900.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126800.0
2023.0,Data Engineer,SE,FT,US,M,100,126800.0
2023.0,Data Engineer,SE,FT,US,M,0,126800.0
2023.0,Data Engineer,SE,FT,US,M,0,126800.0
2023.0,Data Engineer,SE,FT,US,M,100,126800.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126500.0
2023.0,Data Analyst,SE,FT,US,M,100,126500.0
2023.0,Data Analyst,MI,FT,US,M,0,121500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,121500.0
2023.0,Data Scientist,SE,FT,US,M,0,121550.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126500.0
2023.0,Data Scientist,EX,FT,US,M,100,126500.0
2023.0,Data Scientist,SE,FT,US,M,0,126500.0
2023.0,Data Analyst,SE,FT,US,M,0,126500.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Business Intelligence Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,MI,FT,US,M,0,127000.0
2023.0,Decision Scientist,SE,FT,US,M,0,129300.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,121200.0
2023.0,Decision Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,ML Engineer,SE,FT,DE,M,0,121200.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Analyst,SE,FT,US,M,100,121600.0
2023.0,Data Engineer,SE,FT,US,M,0,121400.0
2023.0,Decision Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Quality Engineer,SE,FT,US,M,0,121400.0
2023.0,Data Engineer,SE,FT,US,M,100,121500.0
2023.0,Decision Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Analyst,SE,FT,US,M,100,127000.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,126500.0
2023.0,Data Analyst,SE,FT,US,M,0,121700.0
2023.0,Data Analyst,SE,FT,GB,M,0,120000.0
2023.0,Data Manager,MI,FT,US,M,0,120000.0
2023.0,AI Engineer,SE,FT,US,M,0,129700.0
2023.0,Data Engineer,SE,FT,US,M,100,120000.0
2023.0,Applied Scientist,SE,FT,US,L,0,126100.0
2023.0,Machine Learning Engineer,EN,FT,US,M,100,126000.0
2023.0,Data Engineer,SE,FT,US,M,100,126000.0
2023.0,Data Analyst,SE,FT,US,M,0,121904.0
2023.0,Machine Learning Scientist,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,100,126000.0
2023.0,Data Analyst,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,MI,FT,US,M,100,120000.0
2023.0,Data Analyst,MI,FT,US,M,0,126000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Data Scientist,SE,FT,US,M,0,126000.0
2023.0,Data Engineer,SE,FT,US,M,0,126000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,126000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,0,120000.0
2023.0,Data Engineer,SE,FT,US,M,100,121700.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Analyst,SE,FT,US,M,0,121700.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Engineer,MI,FT,US,M,0,129300.0
2023.0,Data Engineer,MI,FT,US,M,0,129300.0
2023.0,Decision Scientist,SE,FT,US,M,0,126400.0
2023.0,Data Science Lead,MI,FT,US,M,0,129300.0
2023.0,Data Science Lead,MI,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Analyst,SE,FT,US,M,0,121700.0
2023.0,Data Engineer,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Decision Scientist,SE,FT,US,M,0,126400.0
2023.0,Data Architect,SE,FT,US,M,0,126300.0
2023.0,Data Analyst,SE,FT,US,M,100,126277.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,126277.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,100,126100.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Data Scientist,SE,FT,US,M,100,129300.0
2023.0,Data Scientist,SE,FT,US,M,0,129300.0
2023.0,Decision Scientist,SE,FT,US,M,0,126400.0
2023.0,Data Engineer,MI,FT,US,M,0,130000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,139750.0
2023.0,Data Engineer,SE,FT,US,M,100,130000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Analyst,SE,FT,US,M,100,145000.0
2023.0,Data Science Consultant,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,145000.0
2023.0,Research Scientist,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Architect,SE,FT,US,M,100,144854.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,144800.0
2023.0,Data Developer,SE,FT,US,M,0,144700.0
2023.0,Analytics Engineer,MI,FT,US,M,0,144628.0
2023.0,Data Scientist,SE,FT,US,M,100,144540.0
2023.0,Data Scientist,EX,FT,GB,M,100,144540.0
2023.0,Data Scientist,EX,FT,GB,M,100,144540.0
2023.0,Research Scientist,MI,FT,US,M,0,144500.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,EX,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,EX,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,EX,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,0,144500.0
2023.0,Data Engineer,SE,FT,CA,M,100,145000.0
2023.0,Data Engineer,MI,FT,US,M,0,145000.0
2023.0,Data Scientist,MI,FT,US,M,0,145000.0
2023.0,Data Scientist,MI,FT,US,M,0,145000.0
2023.0,Data Scientist,EX,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,MI,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,MI,FT,US,M,100,144500.0
2023.0,Machine Learning Engineer,SE,FT,CA,M,0,144400.0
2023.0,Machine Learning Engineer,SE,FT,CA,M,0,144400.0
2023.0,Data Engineer,MI,FT,US,M,0,143865.0
2023.0,Analytics Engineer,SE,FT,US,M,0,143860.0
2023.0,Analytics Engineer,SE,FT,US,M,0,143860.0
2023.0,Analytics Engineer,SE,FT,US,M,0,143860.0
2023.0,Analytics Engineer,SE,FT,US,M,0,143860.0
2023.0,ETL Developer,SE,FT,US,M,0,143800.0
2023.0,Data Scientist,SE,FT,US,M,0,143750.0
2023.0,Data Scientist,SE,FT,US,M,100,144000.0
2023.0,Data Analyst,SE,FT,US,M,0,143520.0
2023.0,Data Scientist,SE,FT,US,M,0,143250.0
2023.0,Analytics Engineer,SE,FT,GB,M,100,143200.0
2023.0,Analytics Engineer,SE,FT,US,M,0,143200.0
2023.0,Data Scientist,SE,FT,CA,M,0,143100.0
2023.0,Data Scientist,SE,FT,US,M,0,143060.0
2023.0,Data Architect,SE,FT,US,M,100,143000.0
2023.0,Data Engineer,SE,FT,US,M,0,143000.0
2023.0,Data Scientist,SE,FT,US,M,0,143370.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,100,144000.0
2023.0,Data Operations Analyst,SE,FT,GB,M,0,144000.0
2023.0,Data Manager,SE,FT,US,M,100,144300.0
2023.0,Data Engineer,MI,FT,US,M,0,144200.0
2023.0,Data Analyst,SE,FT,US,M,100,144100.0
2023.0,Data Engineer,SE,FT,US,M,0,144100.0
2023.0,Data Scientist,MI,FT,US,M,100,144000.0
2023.0,Data Science,SE,FT,US,M,0,144000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,144000.0
2023.0,Data Engineer,SE,FT,US,M,100,144000.0
2023.0,ML Engineer,MI,FT,US,M,0,144000.0
2023.0,Data Scientist,SE,FT,US,M,0,144000.0
2023.0,Data Engineer,SE,FT,US,M,0,144000.0
2023.0,Data Scientist,SE,FT,US,M,0,144000.0
2023.0,Analytics Engineer,SE,FT,US,M,100,144000.0
2023.0,Cloud Data Engineer,EN,FT,GB,L,100,144000.0
2023.0,Data Analyst,SE,FT,US,M,100,144000.0
2023.0,Analytics Engineer,SE,FT,CA,M,100,144000.0
2023.0,Research Scientist,MI,FT,US,M,0,144000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,100,145000.0
2023.0,Data Analytics Manager,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Software Engineer,MI,FT,US,M,0,145000.0
2023.0,Data Scientist,MI,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Infrastructure Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,145000.0
2023.0,Data Science Manager,SE,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,EX,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Scientist,MI,FT,US,M,100,145000.0
2023.0,Data Science Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Architect,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Science Consultant,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Analytics Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Analyst,EX,FT,US,M,0,145000.0
2023.0,Data Product Manager,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Product Manager,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Product Manager,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,100,143000.0
2023.0,Data Scientist,MI,FT,US,M,100,145000.0
2023.0,Data Analyst,SE,FT,US,M,100,145000.0
2023.0,ML Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Analyst,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Research Engineer,EN,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,EX,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,EX,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,EX,FT,US,M,0,145000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Scientist,MI,FT,US,M,100,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Applied Scientist,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,ML Engineer,SE,FT,US,M,100,145000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Data Manager,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,145000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,100,145000.0
2023.0,Business Intelligence Analyst,SE,FT,US,M,0,145000.0
2023.0,Data Analyst,SE,FT,CA,M,100,143000.0
2023.0,Business Intelligence Engineer,SE,FT,CA,M,0,143000.0
2023.0,Data Scientist,MI,FT,US,M,100,143000.0
2023.0,Data Analyst,SE,FT,US,M,100,142000.0
2023.0,Data Analyst,SE,FT,US,M,100,142000.0
2023.0,Applied Scientist,SE,FT,US,M,100,142000.0
2023.0,Data Quality Engineer,SE,FT,US,M,0,141600.0
2023.0,Data Scientist,MI,FT,US,M,100,141600.0
2023.0,Data Engineer,SE,FT,US,M,100,141600.0
2023.0,Data Engineer,SE,FT,US,M,0,141600.0
2023.0,Data Analyst,SE,FT,US,M,0,142000.0
2023.0,Research Scientist,SE,FT,US,M,100,141300.0
2023.0,Research Engineer,SE,FT,US,M,0,141298.0
2023.0,Data Analyst,SE,FT,US,M,0,141290.0
2023.0,Research Scientist,SE,FT,US,M,0,141288.0
2023.0,Applied Scientist,EN,FT,US,M,0,141100.0
2023.0,Research Engineer,SE,FT,US,M,0,141100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,141000.0
2023.0,Data Scientist,SE,FT,US,M,100,141000.0
2023.0,Research Engineer,SE,FT,US,M,0,141298.0
2023.0,Data Engineer,SE,FT,US,M,0,141000.0
2023.0,Data Scientist,SE,FT,US,S,0,142000.0
2023.0,MLOps Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,MI,FT,US,M,0,142000.0
2023.0,Data Scientist,SE,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Engineer,MI,FT,CA,M,0,142000.0
2023.0,Research Analyst,MI,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,SE,FT,US,M,0,142000.0
2023.0,Business Intelligence Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,MI,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,SE,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,SE,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142000.0
2023.0,Data Analyst,SE,FT,US,M,0,142000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Business Intelligence Engineer,SE,FT,US,M,0,141000.0
2023.0,Data Scientist,SE,FT,US,M,0,141000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Scientist,SE,FT,US,M,0,140100.0
2023.0,Data Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Scientist,SE,FT,US,M,0,140100.0
2023.0,Data Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140000.0
2023.0,Data Scientist,SE,FT,US,M,0,140000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Engineer,SE,FT,US,M,0,141000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Scientist,SE,FT,CA,M,0,141000.0
2023.0,Data Scientist,SE,FT,US,M,100,140900.0
2023.0,Data Scientist,SE,FT,US,M,0,140800.0
2023.0,Data Analyst,SE,FT,US,M,100,140700.0
2023.0,Data Engineer,SE,FT,US,M,100,140544.0
2023.0,Data Scientist,SE,FT,US,M,100,140400.0
2023.0,MLOps Engineer,MI,FT,BR,L,100,140400.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Scientist,SE,FT,US,M,100,140250.0
2023.0,Data Analyst,SE,FT,US,M,0,140130.0
2023.0,Data Analyst,SE,FT,US,M,0,140130.0
2023.0,Data Analyst,SE,FT,US,M,0,140130.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Science Manager,EX,FT,US,L,0,140100.0
2023.0,Data Science Manager,SE,FT,US,L,0,140100.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,140100.0
2023.0,Data Analyst,SE,FT,US,M,0,140130.0
2023.0,Data Science,SE,FT,US,M,0,145000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Data Science,SE,FT,US,M,0,142300.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Data Scientist,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,142200.0
2023.0,Data Scientist,MI,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,142200.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,142200.0
2023.0,Data Scientist,SE,FT,US,M,0,142352.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Modeler,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Decision Scientist,MI,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Data Scientist,MI,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,142200.0
2023.0,AI Engineer,SE,FT,US,M,0,142352.0
2023.0,Data Scientist,SE,FT,GB,M,0,142436.0
2023.0,Data Engineer,SE,FT,US,M,0,143000.0
2023.0,Data Engineer,MI,FT,US,M,0,143000.0
2023.0,Data Engineer,SE,FT,US,M,0,143000.0
2023.0,Data Engineer,SE,FT,US,M,0,143000.0
2023.0,Data Analyst,SE,FT,US,M,100,143000.0
2023.0,Machine Learning Engineer,SE,FT,CA,M,100,143000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,143000.0
2023.0,Analytics Engineer,SE,FT,US,M,0,142400.0
2023.0,Data Operations Manager,SE,FT,US,M,100,143000.0
2023.0,Data Infrastructure Engineer,SE,FT,US,M,100,143000.0
2023.0,Analytics Engineer,SE,FT,US,M,0,142880.0
2023.0,Research Engineer,SE,FT,US,M,0,142600.0
2023.0,Research Engineer,SE,FT,US,M,0,142600.0
2023.0,Research Scientist,SE,FT,US,M,0,142600.0
2023.0,Data Scientist,SE,FT,US,M,0,142500.0
2023.0,Data Analyst,MI,FT,AU,M,0,142500.0
2023.0,Data Analyst,MI,FT,US,M,0,143000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Data Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Data Engineer,SE,FT,DE,M,0,142200.0
2023.0,Head of Data,EX,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
